jahr;nationalitaet;straftat_bezeichnung;tatverdaechtige;verurteilte;bevoelkerung_gesamt;tatverdaechtige_pro_100k;verurteilte_pro_100k
2000;Nichtdeutsch;Andere Straftaten gegen die Person (ohne Verkehr);256301;78420;7267568;3526.6405488053224;1079.0404713103476
2000;Nichtdeutsch;Andere Vermögensdelikte;141823;135616;7267568;1951.4506090620685;1866.0437714514676
2000;Nichtdeutsch;Betrug;231524;47936;7267568;3185.714946182822;659.5879116645349
2000;Nichtdeutsch;Diebstahl und Unterschlagung;856256;163936;7267568;11781.878064298813;2255.7202079154954
2000;Nichtdeutsch;Gefährliche und schwere Körperverletzung;47706;23012;7267568;656.423166594382;316.63962414937157
2000;Nichtdeutsch;Gemeingefährliche einschl. Umweltstraftaten (o.V.);7860;4380;7267568;108.15172283217714;60.26775394464833
2000;Nichtdeutsch;Körperverletzung;126141;27940;7267568;1735.6700343223483;384.4477272176882
2000;Nichtdeutsch;Mord und Totschlag;1997;956;7267568;27.47824306563076;13.154331682895847
2000;Nichtdeutsch;Raub u. Erpressung,räuber. Angriff auf Kraftfahrer;23057;13008;7267568;317.25881340222753;178.9869733589008
2000;Nichtdeutsch;Sexueller Missbrauch von Kindern;2405;1108;7267568;33.09222562485827;15.245815381431587
2000;Nichtdeutsch;Straftaten gegen den Staat,die öffentliche Ordnung;26753;16060;7267568;368.11489070346505;220.98176446371056
2000;Nichtdeutsch;Straftaten gegen die sexuelle Selbstbestimmung;8359;5388;7267568;115.0178436582912;74.13759320862219
2000;Nichtdeutsch;Straftaten im Straßenverkehr nach dem StGB;172916;91868;7267568;2379.282863263199;1264.0817395860624
2000;Nichtdeutsch;Straftaten nach anderen Bundes- u. Landesgesetzen;19744;166968;7267568;271.6727246308531;2297.4398037968135
2000;Nichtdeutsch;Straftaten nach dem Aufenthaltsgesetz;239201;66852;7267568;3291.3486327200517;919.8675540428379
2000;Nichtdeutsch;Straftaten nach dem Betäubungsmittelgesetz;180463;44220;7267568;2483.1277808477334;608.4566391398058
2000;Nichtdeutsch;Straftaten nach dem StGB (ohne Verkehr);157116;416808;7267568;2161.8786367048783;5735.178535653193
2000;Nichtdeutsch;Straftaten nach dem Straßenverkehrsgesetz;0;51728;7267568;0.0;711.7649260385317
2000;Nichtdeutsch;Urkundenfälschung;34437;33120;7267568;473.84489556891657;455.7232901019984
2000;Nichtdeutsch;Vergewaltigung;14331;0;7267568;197.19113739286652;0.0
2000;Nichtdeutsch;Verletzung der Unterhaltspflicht;2024;1832;7267568;27.84975661734434;25.207882471825513
2001;Deutsch;Andere Straftaten gegen die Person (ohne Verkehr);972868;257576;75122046;1295.0499244922057;342.87671025360515
2001;Deutsch;Andere Vermögensdelikte;471100;436384;75122046;627.1128451426895;580.9000463059806
2001;Deutsch;Betrug;894309;204648;75122046;1190.474764225671;272.42069525103193
2001;Deutsch;Diebstahl und Unterschlagung;2987271;426936;75122046;3976.5570282790222;568.3231790571839
2001;Deutsch;Gefährliche und schwere Körperverletzung;143148;59912;75122046;190.553915424508;79.75288638970243
2001;Deutsch;Gemeingefährliche einschl. Umweltstraftaten (o.V.);57281;30364;75122046;76.25058561370919;40.419559392724736
2001;Deutsch;Körperverletzung;513659;91188;75122046;683.7659879497958;121.38647022473269
2001;Deutsch;Mord und Totschlag;5227;1824;75122046;6.958010701678705;2.42804888461105
2001;Deutsch;Raub u. Erpressung,räuber. Angriff auf Kraftfahrer;51188;24664;75122046;68.1397841587009;32.83190662831521
2001;Deutsch;Sexueller Missbrauch von Kindern;15353;7504;75122046;20.437409279294656;9.989078305987565
2001;Deutsch;Straftaten gegen den Staat,die öffentliche Ordnung;214121;64296;75122046;285.0308416786199;85.58872318253952
2001;Deutsch;Straftaten gegen die sexuelle Selbstbestimmung;42393;21408;75122046;56.43216905993216;28.497626382540222
2001;Deutsch;Straftaten im Straßenverkehr nach dem StGB;33888;539904;75122046;45.11059243514214;718.7024698448708
2001;Deutsch;Straftaten nach anderen Bundes- u. Landesgesetzen;90786;259796;75122046;120.85134102976909;345.83190133026994
2001;Deutsch;Straftaten nach dem Aufenthaltsgesetz;14292;10548;75122046;19.02504093139316;14.041151115612587
2001;Deutsch;Straftaten nach dem Betäubungsmittelgesetz;677549;142324;75122046;901.9309724338444;189.45703369154774
2001;Deutsch;Straftaten nach dem StGB (ohne Verkehr);1032735;1261628;75122046;1374.742908360084;1679.437751202889
2001;Deutsch;Straftaten nach dem Straßenverkehrsgesetz;0;131260;75122046;0.0;174.72900032568336
2001;Deutsch;Urkundenfälschung;34681;45056;75122046;46.16620798640122;59.977067184778214
2001;Deutsch;Vergewaltigung;46682;2212;75122046;62.14154497336241;2.9445417394515587
2001;Deutsch;Verletzung der Unterhaltspflicht;17284;14124;75122046;23.007893049132342;18.80140484991583
2001;Nichtdeutsch;Andere Straftaten gegen die Person (ohne Verkehr);259730;76080;7318263;3549.0662196753524;1039.5909521152764
2001;Nichtdeutsch;Andere Vermögensdelikte;136797;128640;7318263;1869.2550404378744;1757.7941650908147
2001;Nichtdeutsch;Betrug;217686;43988;7318263;2974.5583070736866;601.0715930815824
2001;Nichtdeutsch;Diebstahl und Unterschlagung;797757;152192;7318263;10900.906403609708;2079.619166460675
2001;Nichtdeutsch;Gefährliche und schwere Körperverletzung;47326;21684;7318263;646.6835094611931;296.2998186864834
2001;Nichtdeutsch;Gemeingefährliche einschl. Umweltstraftaten (o.V.);7699;4592;7318263;105.20255967843735;62.74713002252037
2001;Nichtdeutsch;Körperverletzung;128846;27868;7318263;1760.6090406972255;380.80074465757787
2001;Nichtdeutsch;Mord und Totschlag;1869;1112;7318263;25.538847128068504;15.194862496742736
2001;Nichtdeutsch;Raub u. Erpressung,räuber. Angriff auf Kraftfahrer;21417;11936;7318263;292.6514119539022;163.09881183554077
2001;Nichtdeutsch;Sexueller Missbrauch von Kindern;2386;1072;7318263;32.603365033478575;14.648284709090122
2001;Nichtdeutsch;Straftaten gegen den Staat,die öffentliche Ordnung;41604;15668;7318263;568.4955569374864;214.09451942352987
2001;Nichtdeutsch;Straftaten gegen die sexuelle Selbstbestimmung;8175;5196;7318263;111.70683535150349;71.00045461607488
2001;Nichtdeutsch;Straftaten im Straßenverkehr nach dem StGB;167540;88860;7318263;2289.341063582984;1214.2225552702873
2001;Nichtdeutsch;Straftaten nach anderen Bundes- u. Landesgesetzen;18132;152744;7318263;247.76371114293107;2087.1619399302813
2001;Nichtdeutsch;Straftaten nach dem Aufenthaltsgesetz;234661;64696;7318263;3206.5122557087657;884.0349137493419
2001;Nichtdeutsch;Straftaten nach dem Betäubungsmittelgesetz;175827;41528;7318263;2402.578316739915;567.4570591409464
2001;Nichtdeutsch;Straftaten nach dem StGB (ohne Verkehr);155612;394304;7318263;2126.3515673049737;5387.945199564432
2001;Nichtdeutsch;Straftaten nach dem Straßenverkehrsgesetz;0;46312;7318263;0.0;632.8277625441993
2001;Nichtdeutsch;Urkundenfälschung;35023;32632;7318263;478.5698464239397;445.8981591670045
2001;Nichtdeutsch;Vergewaltigung;14536;932;7318263;198.62636803296084;12.735262452305964
2001;Nichtdeutsch;Verletzung der Unterhaltspflicht;2092;1788;7318263;28.586018294231845;24.432027108071956
2002;Deutsch;Andere Straftaten gegen die Person (ohne Verkehr);1011076;269384;75188729;1344.7175041354935;358.2771029418518
2002;Deutsch;Andere Vermögensdelikte;488650;430084;75188729;649.8979388253789;572.0059451995791
2002;Deutsch;Betrug;933017;195624;75188729;1240.9000822450398;260.1772933280998
2002;Deutsch;Diebstahl und Unterschlagung;3041817;435608;75188729;4045.575767080728;579.3527910280276
2002;Deutsch;Gefährliche und schwere Körperverletzung;151967;62480;75188729;202.11406951698837;83.09756107195268
2002;Deutsch;Gemeingefährliche einschl. Umweltstraftaten (o.V.);54060;29604;75188729;71.89907412851731;39.37292250278629
2002;Deutsch;Körperverletzung;542865;97300;75188729;722.0031608726888;129.40769353874833
2002;Deutsch;Mord und Totschlag;5250;1664;75188729;6.9824295074864215;2.213097657229982
2002;Deutsch;Raub u. Erpressung,räuber. Angriff auf Kraftfahrer;50917;25344;75188729;67.71892633003546;33.70717970242588
2002;Deutsch;Sexueller Missbrauch von Kindern;16855;7988;75188729;22.416923685463548;10.623932743962197
2002;Deutsch;Straftaten gegen den Staat,die öffentliche Ordnung;230267;66088;75188729;306.25201817150014;87.89615262681193
2002;Deutsch;Straftaten gegen die sexuelle Selbstbestimmung;44506;21652;75188729;59.192382411464884;28.79686927544686
2002;Deutsch;Straftaten im Straßenverkehr nach dem StGB;36054;515528;75188729;47.95133589769817;685.6453179305637
2002;Deutsch;Straftaten nach anderen Bundes- u. Landesgesetzen;100491;254904;75188729;133.6516806927272;339.0188973669178
2002;Deutsch;Straftaten nach dem Aufenthaltsgesetz;1619173;11084;75188729;2153.4783491286307;14.741571173519905
2002;Deutsch;Straftaten nach dem Betäubungsmittelgesetz;689005;139728;75188729;916.3673986296536;185.83636385182146
2002;Deutsch;Straftaten nach dem StGB (ohne Verkehr);1038437;1277764;75188729;1381.1072667553672;1699.4089632769296
2002;Deutsch;Straftaten nach dem Straßenverkehrsgesetz;0;132732;75188729;0.0;176.531777788131
2002;Deutsch;Urkundenfälschung;34247;44284;75188729;45.54805016054999;58.89712539229117
2002;Deutsch;Vergewaltigung;51346;2240;75188729;68.28949056979006;2.9791699231942066
2002;Deutsch;Verletzung der Unterhaltspflicht;19329;15028;75188729;25.70731046670572;19.987038216858274
2002;Nichtdeutsch;Andere Straftaten gegen die Person (ohne Verkehr);268485;83408;7347951;3653.8757539346684;1135.1191645126648
2002;Nichtdeutsch;Andere Vermögensdelikte;133598;123196;7347951;1818.1667243017816;1676.603450404065
2002;Nichtdeutsch;Betrug;221175;41880;7347951;3010.022794109542;569.9548078096873
2002;Nichtdeutsch;Diebstahl und Unterschlagung;803305;160948;7347951;10932.367404191999;2190.3793315987
2002;Nichtdeutsch;Gefährliche und schwere Körperverletzung;49641;22952;7347951;675.5760891709812;312.35918693524223
2002;Nichtdeutsch;Gemeingefährliche einschl. Umweltstraftaten (o.V.);7308;4884;7347951;99.45629740862454;66.46750910559963
2002;Nichtdeutsch;Körperverletzung;136133;31848;7347951;1852.666137811752;433.42695126845564
2002;Nichtdeutsch;Mord und Totschlag;2010;788;7347951;27.35456455820133;10.724078045702809
2002;Nichtdeutsch;Raub u. Erpressung,räuber. Angriff auf Kraftfahrer;21466;12796;7347951;292.1358620927113;174.14378511778318
2002;Nichtdeutsch;Sexueller Missbrauch von Kindern;2778;1188;7347951;37.80645788193198;16.167772485145857
2002;Nichtdeutsch;Straftaten gegen den Staat,die öffentliche Ordnung;42652;16384;7347951;580.4611380778125;222.9737242395873
2002;Nichtdeutsch;Straftaten gegen die sexuelle Selbstbestimmung;8792;5428;7347951;119.65240377895825;73.87093354324219
2002;Nichtdeutsch;Straftaten im Straßenverkehr nach dem StGB;161952;93712;7347951;2204.0430046417023;1275.348733272718
2002;Nichtdeutsch;Straftaten nach anderen Bundes- u. Landesgesetzen;17692;151952;7347951;240.77460505656612;2067.950643655626
2002;Nichtdeutsch;Straftaten nach dem Aufenthaltsgesetz;615620;64276;7347951;8378.117927024827;874.7472594741037
2002;Nichtdeutsch;Straftaten nach dem Betäubungsmittelgesetz;178650;42664;7347951;2431.2900290162524;580.6244489109957
2002;Nichtdeutsch;Straftaten nach dem StGB (ohne Verkehr);155656;407044;7347951;2118.3592541648686;5539.5578985216425
2002;Nichtdeutsch;Straftaten nach dem Straßenverkehrsgesetz;0;45368;7347951;0.0;617.4238233216307
2002;Nichtdeutsch;Urkundenfälschung;30746;29316;7347951;418.4295730877901;398.9683654667811
2002;Nichtdeutsch;Vergewaltigung;16096;1056;7347951;219.05426424318836;14.371353320129652
2002;Nichtdeutsch;Verletzung der Unterhaltspflicht;2385;2012;7347951;32.45802809517919;27.381783030398545
2003;Deutsch;Andere Straftaten gegen die Person (ohne Verkehr);1032357;277908;75189851;1373.0004598625949;369.6083930263407
2003;Deutsch;Andere Vermögensdelikte;532983;476556;75189851;708.8496557866566;633.803623310811
2003;Deutsch;Betrug;1044702;217660;75189851;1389.4188991011565;289.4805576885636
2003;Deutsch;Diebstahl und Unterschlagung;2933900;433672;75189851;3901.9893788591226;576.769330211866
2003;Deutsch;Gefährliche und schwere Körperverletzung;158698;66996;75189851;211.063059561057;89.10245080815496
2003;Deutsch;Gemeingefährliche einschl. Umweltstraftaten (o.V.);54541;27424;75189851;72.53771522967907;36.47300750735628
2003;Deutsch;Körperverletzung;566532;103612;75189851;753.4687094937852;137.800512465439
2003;Deutsch;Mord und Totschlag;5177;1668;75189851;6.885237743056574;2.218384499791069
2003;Deutsch;Raub u. Erpressung,räuber. Angriff auf Kraftfahrer;51893;25508;75189851;69.01596333792442;33.92479125939484
2003;Deutsch;Sexueller Missbrauch von Kindern;17202;8348;75189851;22.878087629140268;11.102562232767292
2003;Deutsch;Straftaten gegen den Staat,die öffentliche Ordnung;237990;65112;75189851;316.51878123817534;86.5967934954413
2003;Deutsch;Straftaten gegen die sexuelle Selbstbestimmung;47986;23432;75189851;63.81978333751452;31.16378033519444
2003;Deutsch;Straftaten im Straßenverkehr nach dem StGB;44237;508068;75189851;58.833738079890594;675.7135347960725
2003;Deutsch;Straftaten nach anderen Bundes- u. Landesgesetzen;117419;261556;75189851;156.163363058134;347.8607771147199
2003;Deutsch;Straftaten nach dem Aufenthaltsgesetz;1681815;9660;75189851;2236.757990117576;12.847478577926694
2003;Deutsch;Straftaten nach dem Betäubungsmittelgesetz;711440;143072;75189851;946.1915278964975;190.2809994928704
2003;Deutsch;Straftaten nach dem StGB (ohne Verkehr);1055075;1329612;75189851;1403.2146439550731;1768.3397191464046
2003;Deutsch;Straftaten nach dem Straßenverkehrsgesetz;0;134608;75189851;0.0;179.02416111982984
2003;Deutsch;Urkundenfälschung;33862;45188;75189851;45.03533329252109;60.098536436785864
2003;Deutsch;Vergewaltigung;54138;2244;75189851;72.00173863890221;2.984445334251294
2003;Deutsch;Verletzung der Unterhaltspflicht;19865;15680;75189851;26.41978902179232;20.85387827141724
2003;Nichtdeutsch;Andere Straftaten gegen die Person (ohne Verkehr);281091;84812;7341820;3828.628323767131;1155.1904023797913
2003;Nichtdeutsch;Andere Vermögensdelikte;140110;133416;7341820;1908.3823901975259;1817.2060878637722
2003;Nichtdeutsch;Betrug;236411;45580;7341820;3220.059876161497;620.8269884034204
2003;Nichtdeutsch;Diebstahl und Unterschlagung;785852;163824;7341820;10703.776447801773;2231.3813196182964
2003;Nichtdeutsch;Gefährliche und schwere Körperverletzung;52723;23804;7341820;718.1189405351806;324.2247835005489
2003;Nichtdeutsch;Gemeingefährliche einschl. Umweltstraftaten (o.V.);6590;4188;7341820;89.75975984156517;57.04307651236342
2003;Nichtdeutsch;Körperverletzung;146904;32608;7341820;2000.9207526199225;444.14055370466724
2003;Nichtdeutsch;Mord und Totschlag;1924;896;7341820;26.206036105488828;12.204058394240121
2003;Nichtdeutsch;Raub u. Erpressung,räuber. Angriff auf Kraftfahrer;21871;12548;7341820;297.8961619870822;170.9112999229074
2003;Nichtdeutsch;Sexueller Missbrauch von Kindern;2787;1256;7341820;37.9606146704768;17.107474713354456
2003;Nichtdeutsch;Straftaten gegen den Staat,die öffentliche Ordnung;44686;15892;7341820;608.6501712109531;216.45858928712497
2003;Nichtdeutsch;Straftaten gegen die sexuelle Selbstbestimmung;8749;5900;7341820;119.16663715536475;80.36154522992936
2003;Nichtdeutsch;Straftaten im Straßenverkehr nach dem StGB;141329;94304;7341820;1924.9859026780825;1284.4771459937726
2003;Nichtdeutsch;Straftaten nach anderen Bundes- u. Landesgesetzen;23268;152328;7341820;316.92414142542316;2074.7988918279116
2003;Nichtdeutsch;Straftaten nach dem Aufenthaltsgesetz;680571;62836;7341820;9269.78596587767;855.8640772996341
2003;Nichtdeutsch;Straftaten nach dem Betäubungsmittelgesetz;177732;43632;7341820;2420.8166367467466;594.2940578766572
2003;Nichtdeutsch;Straftaten nach dem StGB (ohne Verkehr);158895;420580;7341820;2164.2453778490894;5728.552320814185
2003;Nichtdeutsch;Straftaten nach dem Straßenverkehrsgesetz;0;44132;7341820;0.0;601.1043583198716
2003;Nichtdeutsch;Urkundenfälschung;29161;29040;7341820;397.19034244914747;395.54224974188963
2003;Nichtdeutsch;Vergewaltigung;16464;1168;7341820;224.2495729941622;15.908861835348727
2003;Nichtdeutsch;Verletzung der Unterhaltspflicht;2577;2356;7341820;35.100288484326775;32.09013568842603
2004;Deutsch;Andere Straftaten gegen die Person (ohne Verkehr);1078254;301640;75212869;1433.603071304194;401.0483897376658
2004;Deutsch;Andere Vermögensdelikte;556553;555244;75212869;739.9704430899983;738.2300494347584
2004;Deutsch;Betrug;1103298;275316;75212869;1466.900564582904;366.0490600351916
2004;Deutsch;Diebstahl und Unterschlagung;2846196;445160;75212869;3784.1875171654465;591.8667987522189
2004;Deutsch;Gefährliche und schwere Körperverletzung;166484;69756;75212869;221.35041810464642;92.74476685632082
2004;Deutsch;Gemeingefährliche einschl. Umweltstraftaten (o.V.);47590;25968;75212869;63.27374641166793;34.52600644711479
2004;Deutsch;Körperverletzung;598188;114408;75212869;795.3266614520448;152.11226685156763
2004;Deutsch;Mord und Totschlag;5295;1596;75212869;7.040018643618022;2.1219772908808996
2004;Deutsch;Raub u. Erpressung,räuber. Angriff auf Kraftfahrer;52962;27252;75212869;70.41614115265301;36.23316110970318
2004;Deutsch;Sexueller Missbrauch von Kindern;15965;8492;75212869;21.226420707339326;11.29062102391015
2004;Deutsch;Straftaten gegen den Staat,die öffentliche Ordnung;243006;69800;75212869;323.09098593220796;92.80326748338771
2004;Deutsch;Straftaten gegen die sexuelle Selbstbestimmung;57359;25868;75212869;76.262215180224;34.393050476508215
2004;Deutsch;Straftaten im Straßenverkehr nach dem StGB;47762;510748;75212869;63.50243068111123;679.0699607536577
2004;Deutsch;Straftaten nach anderen Bundes- u. Landesgesetzen;139285;280380;75212869;185.18772365936474;372.78195038670844
2004;Deutsch;Straftaten nach dem Aufenthaltsgesetz;1743366;7804;75212869;2317.9091865249816;10.37588394613693
2004;Deutsch;Straftaten nach dem Betäubungsmittelgesetz;775881;152192;75212869;1031.580114301982;202.34835078555506
2004;Deutsch;Straftaten nach dem StGB (ohne Verkehr);1066203;1450932;75212869;1417.580547286396;1929.1007234413566
2004;Deutsch;Straftaten nach dem Straßenverkehrsgesetz;0;141944;75212869;0.0;188.72302291779351
2004;Deutsch;Urkundenfälschung;34690;47296;75212869;46.122426203420055;62.88285585808461
2004;Deutsch;Vergewaltigung;60057;2332;75212869;79.84936726718934;3.1005332345452747
2004;Deutsch;Verletzung der Unterhaltspflicht;20585;14848;75212869;27.36898654936298;19.741302515663907
